Unnamed: 0,Campaign,Channel,Last_dt,Start time,Duration,Spot type,Promotion,Pos. Block 1,Spots Block 1,Title,TVR,Date_dt,Start_dt,End_dt,hour_of_day,quarter_id,advertiser_id,break_id,position_in_break,channel,base_rate,prime_premium,pos1,pos2,pos3,pos_last,adv_premium,position_premium,total_premium,revenue_ils,is_target_channel,include_as_media,competitor_flag
1251,פרוקטר אולוויז דיסקריט מחליפה (דצמבר 2021),קשת 12,02/11/2024,,19,פרסומת,ספוט,7,11,,,,,,,,פרוקטר,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1252,2024-06 - פרוקטר & גמבל - אריאל ולנור,קשת 12,02/11/2024,,32,פרסומת,ספוט,8,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1253,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,9,11,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1254,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,10,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1255,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,99,11,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1256,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1257,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1258,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1259,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1260,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1261,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,49,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1262,דיור ביי דיזיין (יולי 2021),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,דיור,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1263,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1264,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1265,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1266,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1267,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,82,פרסומת,ספוט,1,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1268,2024-08 - לוריאל - רויטליפט — רויטליפט לייזר פילר,קשת 12,02/11/2024,,14,פרסומת,ספוט,2,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1269,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,18,פרסומת,ספוט,3,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1270,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,,15,פרסומת,ספוט,4,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1271,2023-01 - פרוקטר & גמבל - אולוויז,קשת 12,02/11/2024,,20,פרסומת,ספוט,5,8,,,,,,,,2023,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1272,2024-06 - פרוקטר & גמבל - אורל בי,קשת 12,02/11/2024,,30,פרסומת,ספוט,6,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1273,2024-10 -  מנו ספנות,קשת 12,02/11/2024,,18,פרסומת,ספוט,7,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1274,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,99,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1275,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1276,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1277,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1278,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1279,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1280,פ-N12 פול פריים,קשת 12,02/11/2024,,19,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1281,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,37,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1282,2024-10 -  מיקסקארד,קשת 12,02/11/2024,,14,פרסומת,ספוט,1,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1283,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,2,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1284,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,3,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1285,רוש פרמצבטיקה עיניים (יוני 2023),קשת 12,02/11/2024,,31,פרסומת,ספוט,4,6,,,,,,,,רוש,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1286,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,5,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1287,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,,28,פרסומת,ספוט,99,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1288,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1289,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1290,דיור ביי דיזיין (יולי 2021),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,דיור,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1291,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1292,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1293,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1294,חסות-בית חולים שיבא יולדות חדר חכם (מאי 2024),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,חסות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1295,2024-02 - אול'גובס - אולג'ובס — קמפיין מחפשי עבודה - פברואר,קשת 12,02/11/2024,,24,פרסומת,ספוט,1,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1296,2024-10 - כאל — כאל - קמפיין הלוואות נובמבר 24,קשת 12,02/11/2024,,24,פרסומת,ספוט,2,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1297,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,,28,פרסומת,ספוט,3,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1298,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,26,פרסומת,ספוט,4,8,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1299,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,5,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1300,מאקו V1 (יוני 2024),קשת 12,02/11/2024,,30,פרסומת,ספוט,6,8,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1301,2024-07 - שסטוביץ' - ריו מרה — ריו מרה אינסלטיסמה,קשת 12,02/11/2024,,15,פרסומת,ספוט,7,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1302,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,99,8,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1303,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1304,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1305,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1306,2024-06 - זכותי,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1307,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1308,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1309,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,1,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1310,2024-10 -  מנו ספנות,קשת 12,02/11/2024,,20,פרסומת,ספוט,2,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1311,איזי משתלם (ספטמבר 2024),קשת 12,02/11/2024,,22,פרסומת,ספוט,3,8,,,,,,,,איזי,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1312,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,4,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1313,2024-05 - פרוקטר & גמבל - פנטן,קשת 12,02/11/2024,,20,פרסומת,ספוט,5,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1314,2024-06 - פרוקטר & גמבל - אריאל ולנור,קשת 12,02/11/2024,,32,פרסומת,ספוט,6,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1315,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,7,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1316,2024-10 - מפעל הפיס — קמפיין חכם,קשת 12,02/11/2024,,52,פרסומת,ספוט,99,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1317,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1318,פ-חדשות קשת 12 סדרת כתבות המבקר,קשת 12,02/11/2024,,26,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1319,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,43,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1320,דיור ביי דיזיין (יולי 2021),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,דיור,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1321,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,1,10,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1322,2024-10 -  מנו ספנות,קשת 12,02/11/2024,,18,פרסומת,ספוט,2,10,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1323,"2024-10 - קופ""ח כללית - כללית — רופא ילדים און-ליין",קשת 12,02/11/2024,,67,פרסומת,ספוט,3,10,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1324,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,27,פרסומת,ספוט,4,10,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1325,איזי משתלם (ספטמבר 2024),קשת 12,02/11/2024,,22,פרסומת,ספוט,5,10,,,,,,,,איזי,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1326,2024-10 - ישראכרט — ישראכרט - אחרי החגים,קשת 12,02/11/2024,,15,פרסומת,ספוט,6,10,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1327,מאקו V1 (יוני 2024),קשת 12,02/11/2024,,30,פרסומת,ספוט,7,10,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1328,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,8,10,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1329,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,9,10,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1330,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,99,10,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1331,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1332,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1333,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1334,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1335,פ-N12 פול פריים,קשת 12,02/11/2024,,19,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1336,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1337,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1338,הזדמנויות צריכה- אבוקדו,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,הזדמנויות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1339,הזדמנויות צריכה- אבוקדו,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,הזדמנויות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1340,פ-קשת 12 תדמיתי 2024 הגיבורים של השנה,קשת 12,02/11/2024,,149,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1341,פ-ארץ נהדרת עונה 22,קשת 12,02/11/2024,,49,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1342,"2024-10 - קופ""ח מכבי - מכבי שירותי בריאות — קמפיין השקה מכבי",קשת 12,02/11/2024,,70,פרסומת,ספוט,1,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1343,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,2,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1344,2024-10 - צ׳רי - צ'רי — חשמלית סנס,קשת 12,02/11/2024,,28,פרסומת,ספוט,3,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1345,2024-10 - בנק יהב,קשת 12,02/11/2024,,30,פרסומת,ספוט,4,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1346,2024-02 - טבע — טבע אקמול,קשת 12,02/11/2024,,16,פרסומת,ספוט,5,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1347,2024-10 - גוגל — - שופינג איי אל,קשת 12,02/11/2024,,15,פרסומת,ספוט,99,6,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1348,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1349,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1350,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1351,Reckitt Benckiser Nurofen Non Stop Day 6sec,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,Reckitt,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1352,פ-חדשות סוף השבוע,קשת 12,02/11/2024,,32,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1353,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,37,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1354,הזדמנויות צריכה- אבוקדו,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,הזדמנויות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1355,הזדמנויות צריכה- אבוקדו,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,הזדמנויות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1356,12+ קמפיין אפליקציה,קשת 12,02/11/2024,,7,פרומו,פרומו,0,0,,,,,,,,12+,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1357,פ-N12 פול פריים,קשת 12,02/11/2024,,19,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1358,פ-הכוכב הבא 11,קשת 12,02/11/2024,,60,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1359,פ-מאסטר שף נבחרת החלומות,קשת 12,02/11/2024,,41,פרומו,פרומו,0,0,,,,,,,,פ,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1360,2024-05 - זכותי — מחליפה סיעודי חסות עדויות,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1361,דיור ביי דיזיין (יולי 2021),קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,דיור,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1362,הזדמנויות צריכה- אבוקדו,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,הזדמנויות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1363,הזדמנויות צריכה- אבוקדו,קשת 12,02/11/2024,,6,חסות,ספוט,0,0,,,,,,,,הזדמנויות,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1364,2024-03 - פלייכארד - פליי קארד,קשת 12,02/11/2024,,30,פרסומת,ספוט,1,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1365,2024-09 - יד 2,קשת 12,02/11/2024,,20,פרסומת,ספוט,2,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1366,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,26,פרסומת,ספוט,3,8,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1367,2024-10 - קומי כרטיסים,קשת 12,02/11/2024,,28,פרסומת,ספוט,4,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1368,מאקו תדמית (אוקטובר 2024),קשת 12,02/11/2024,,12,פרסומת,ספוט,5,8,,,,,,,,מאקו,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1369,2024-10 -  מיקסקארד,קשת 12,02/11/2024,,14,פרסומת,ספוט,6,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
1370,2024-10 - פרי טיוי — מוקדנית 2,קשת 12,02/11/2024,,55,פרסומת,ספוט,7,8,,,,,,,,2024,,,קשת 12,50,1,1.2,1.1,1.05,1.25,1,,,,TRUE,TRUE,FALSE
