break_id,phase,offset,rel_s,rel_c,rel_g,rel_raw
24,return,7,0.733416574684898,0.7422440560251375,0.7422440560251375,0.6986301369863014
24,return,8,0.733416574684898,0.739278045811251,0.739278045811251,0.6986301369863014
24,return,9,0.733416574684898,0.752050125870998,0.752050125870998,0.6986301369863014
24,return,10,0.733416574684898,0.7429892809809862,0.7429892809809862,0.6986301369863014
25,pre,-6,0.7102289405383515,0.7028161228398041,0.698225002020321,0.768
25,pre,-5,0.7615540788194433,0.7368794986047992,0.7343526357609496,0.816
25,pre,-4,0.8063513775735283,0.803933235847385,0.7999425229947889,0.864
25,pre,-3,0.9507047017771982,0.9259279809132774,0.9431485316626896,0.96
25,pre,-2,0.9563007399171557,0.9589968373744658,0.9638288649150942,0.96
25,pre,-1,1.0929945583056462,1.1150751817122564,1.0930226034222161,1.0799999999999998
25,leave,0,1.190149630155037,1.1619444660930829,1.2121002667660918,1.176
