break_id,channel,channel_name,len_min,dur_touched_min,len_bin,ordinal,prog_key,cluster,hour,daypart,gap_prev_min,gap_next_min,norm_s,norm_c,norm_g,norm_raw,start_minute_in_qh
662,כאן 11,PrimeShow1_middle_long,3.55,4,3.5-5,1.0,"('כאן 11', '2024-11-21', 40)","('כאן 11', '2024-11-21', 40)",14,afternoon,81,52,0.3556231003039514,0.350209460768967,0.3505350255070299,0.3333333333333333,5
663,כאן 11,PrimeShow1_middle_short,1.1833333333333333,2,lt1.5,1.0,"('כאן 11', '2024-11-21', 44)","('כאן 11', '2024-11-21', 44)",15,afternoon,52,38,0.36772752909218576,0.35829539774677704,0.3685833044843588,0.4000000000000001,0
664,כאן 11,Other_first_standard,2.8333333333333335,3,2.5-3.5,1.0,"('כאן 11', '2024-11-21', 47)","('כאן 11', '2024-11-21', 47)",16,afternoon,38,32,0.5012639587256261,0.46476501678451543,0.4772475277719413,0.6,9
665,כאן 11,Other_last_standard,2.3333333333333335,4,1.5-2.5,2.0,"('כאן 11', '2024-11-21', 47)","('כאן 11', '2024-11-21', 47)",16,afternoon,32,34,1.078997183618819,1.0100478927229106,1.0676538032914815,1.3,13
666,כאן 11,News_middle_standard,2.35,3,1.5-2.5,1.0,"('כאן 11', '2024-11-21', 50)","('כאן 11', '2024-11-21', 50)",17,early_evening,34,20,0.5321578617264417,0.5048078346946195,0.532216616219594,0.7666666666666666,5
667,כאן 11,News_last_standard,2.683333333333333,4,2.5-3.5,2.0,"('כאן 11', '2024-11-21', 50)","('כאן 11', '2024-11-21', 50)",17,early_evening,20,14,0.5525716523181708,0.5325003035382534,0.5416068076513026,1.0666666666666667,12
668,כאן 11,News_first_standard,2.75,4,2.5-3.5,1.0,"('כאן 11', '2024-11-21', 54)","('כאן 11', '2024-11-21', 54)",18,early_evening,12,21,0.5240174672489083,0.4943792523524085,0.5080302751637465,1.2,11
669,כאן 11,News_middle_standard,2.6333333333333333,4,2.5-3.5,2.0,"('כאן 11', '2024-11-21', 54)","('כאן 11', '2024-11-21', 54)",18,early_evening,21,168,0.7067103900300259,0.70126524604762,0.7345544826597193,1.7,5
670,כאן 11,News_last_short,0.8666666666666667,2,lt1.5,1.0,"('כאן 11', '2024-11-21', 58)","('כאן 11', '2024-11-21', 58)",21,late_evening,168,26,1.3497822931785193,1.3381622433532003,1.3491152719404982,6.2,11
671,כאן 11,PrimeShow2_last_long,3.1166666666666667,5,2.5-3.5,1.0,"('כאן 11', '2024-11-21', 60)","('כאן 11', '2024-11-21', 60)",21,late_evening,26,28,1.1681684462989137,1.146883742923871,1.1577488385085235,6.466666666666666,8
672,כאן 11,Other_middle_long,3.4833333333333334,4,2.5-3.5,1.0,"('כאן 11', '2024-11-21', 62)","('כאן 11', '2024-11-21', 62)",22,late_evening,28,44,1.4133718737674716,1.3394451666649745,1.4081920176523637,6.433333333333334,10
673,כאן 11,News_last_standard,2.15,4,1.5-2.5,1.0,"('כאן 11', '2024-11-21', 65)","('כאן 11', '2024-11-21', 65)",23,late_evening,44,23,0.8363454519932622,0.7928468722712226,0.8117647058823528,2.3000000000000003,12
674,כאן 11,PrimeShow2_middle_standard,2.3666666666666667,4,1.5-2.5,1.0,"('כאן 11', '2024-11-21', 67)","('כאן 11', '2024-11-21', 67)",23,late_evening,23,38,0.831638418079096,0.8282951166856551,0.8312263087870232,1.4666666666666668,8
675,כאן 11,Other_last_standard,2.183333333333333,4,1.5-2.5,1.0,"('כאן 11', '2024-11-22', 0)","('כאן 11', '2024-11-22', 0)",0,overnight,38,35,0.7894970453000196,0.7954217615560232,0.7816415046930661,0.9333333333333332,4
676,כאן 11,Other_middle_standard,2.6333333333333333,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 2)","('כאן 11', '2024-11-22', 2)",0,overnight,35,16,1.0754596961493512,1.1018493138168595,1.0700250769132162,0.9333333333333332,12
677,כאן 11,Other_last_standard,2.0,3,1.5-2.5,2.0,"('כאן 11', '2024-11-22', 2)","('כאן 11', '2024-11-22', 2)",1,overnight,16,36,1.6315617328639478,1.576082474226804,1.6266918994528323,1.2,1
678,כאן 11,Other_last_standard,2.35,4,1.5-2.5,1.0,"('כאן 11', '2024-11-22', 5)","('כאן 11', '2024-11-22', 5)",1,overnight,36,18,1.3999999999999997,1.4922239448751078,1.4449692961738307,0.6999999999999998,9
679,כאן 11,Other_first_standard,2.4833333333333334,3,1.5-2.5,1.0,"('כאן 11', '2024-11-22', 8)","('כאן 11', '2024-11-22', 8)",2,overnight,18,10,0.45685869284422626,0.41492506465569984,0.4508006511695844,0.6,0
680,כאן 11,Other_middle_long,3.283333333333333,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 12)","('כאן 11', '2024-11-22', 12)",2,overnight,29,57,0.7654671717171717,0.7147020759096634,0.7306379076956636,0.5,11
684,כאן 11,Other_last_standard,2.8666666666666667,4,2.5-3.5,2.0,"('כאן 11', '2024-11-22', 20)","('כאן 11', '2024-11-22', 20)",5,overnight,21,409,1.0112994350282485,0.9783739029640671,1.012079378774806,0.20000000000000004,8
685,כאן 11,PrimeShow2_middle_long,3.0,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 31)","('כאן 11', '2024-11-22', 31)",12,afternoon,409,8,1.0505942618315085,1.0767404129793512,1.0577687626774848,0.9,0
686,כאן 11,PrimeShow2_last_long,3.1166666666666667,4,2.5-3.5,2.0,"('כאן 11', '2024-11-22', 31)","('כאן 11', '2024-11-22', 31)",12,afternoon,8,31,0.9461267934393578,0.9884840708815584,0.9302974566542929,0.8000000000000002,11
687,כאן 11,Other_middle_standard,2.8333333333333335,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 34)","('כאן 11', '2024-11-22', 34)",13,afternoon,31,45,0.8835939439066767,0.8848733738136616,0.913535505684226,0.6999999999999998,0
688,כאן 11,Other_last_long,3.05,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 38)","('כאן 11', '2024-11-22', 38)",14,afternoon,45,28,2.2649086194902925,2.226924984737485,2.226924984737485,1.8999999999999997,3
689,כאן 11,Other_middle_standard,2.0,3,1.5-2.5,1.0,"('כאן 11', '2024-11-22', 40)","('כאן 11', '2024-11-22', 40)",14,afternoon,28,36,3.776595744680851,3.578992569119423,3.6895083368744808,3.533333333333333,4
690,כאן 11,Other_last_standard,2.933333333333333,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 42)","('כאן 11', '2024-11-22', 42)",15,afternoon,36,63,1.3695684571331246,1.3784801688359962,1.3741079990351974,1.3999999999999997,12
691,כאן 11,PrimeShow2_first_standard,2.3666666666666667,4,1.5-2.5,1.0,"('כאן 11', '2024-11-22', 48)","('כאן 11', '2024-11-22', 48)",16,afternoon,63,21,0.995164348638669,0.9458362834454447,0.9695928910390585,1.0999999999999999,3
692,כאן 11,PrimeShow2_last_standard,2.9,4,2.5-3.5,2.0,"('כאן 11', '2024-11-22', 48)","('כאן 11', '2024-11-22', 48)",16,afternoon,21,39,1.13181239813393,1.068751768734862,1.13181239813393,1.3333333333333333,12
693,כאן 11,Other_first_standard,2.7666666666666666,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",17,early_evening,39,28,1.050418777181182,1.0641028254022604,1.050418777181182,1.5999999999999999,9
694,כאן 11,Other_first_standard,2.466666666666667,4,1.5-2.5,2.0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",17,early_evening,28,13,0.9334160463192719,0.8974766018263588,0.9130258376151185,1.9333333333333333,10
695,כאן 11,Other_middle_standard,2.8666666666666667,4,2.5-3.5,3.0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",18,early_evening,13,18,0.8733624454148471,0.8246550155331286,0.8461584827741827,2.0,11
696,כאן 11,Other_middle_standard,2.5,3,1.5-2.5,4.0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",18,early_evening,18,25,0.4894928682770179,0.47441364853055923,0.48569177133680735,1.1666666666666667,2
697,כאן 11,Other_last_standard,2.7,3,2.5-3.5,5.0,"('כאן 11', '2024-11-22', 51)","('כאן 11', '2024-11-22', 51)",18,early_evening,25,177,0.7834321437280725,0.7795195087486011,0.7834321437280725,2.266666666666667,14
698,כאן 11,News_last_short,1.4166666666666667,3,lt1.5,1.0,"('כאן 11', '2024-11-22', 57)","('כאן 11', '2024-11-22', 57)",21,late_evening,177,30,0.9343458923396252,0.9166019603311039,0.9395606875828627,4.866666666666666,13
699,כאן 11,PrimeShow2_middle_long,3.25,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 59)","('כאן 11', '2024-11-22', 59)",22,late_evening,30,18,1.2038280406918138,1.17331294183318,1.2038280406918138,5.066666666666666,0
700,כאן 11,PrimeShow2_last_standard,2.816666666666667,4,2.5-3.5,2.0,"('כאן 11', '2024-11-22', 59)","('כאן 11', '2024-11-22', 59)",22,late_evening,18,26,1.393565299195896,1.406323417384672,1.3960715648600566,4.5,6
701,כאן 11,Other_last_long,3.1,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 62)","('כאן 11', '2024-11-22', 62)",23,late_evening,26,28,2.498524302224828,2.5432629276100798,2.498524302224828,5.866666666666667,5
702,כאן 11,PrimeShow1_middle_standard,2.8833333333333333,4,2.5-3.5,1.0,"('כאן 11', '2024-11-22', 65)","('כאן 11', '2024-11-22', 65)",23,late_evening,28,20,1.4379084967320261,1.4460925435168062,1.4183565748176676,2.1999999999999997,6
703,כאן 11,Other_first_standard,1.6833333333333333,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 0)","('כאן 11', '2024-11-23', 0)",0,overnight,20,19,1.0685307121725554,1.1112675563027565,1.0825376079845526,1.3,14
704,כאן 11,Other_first_standard,2.2666666666666666,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 1)","('כאן 11', '2024-11-23', 1)",0,overnight,19,41,0.9147435765409476,0.9735192263915198,0.9255787972967268,0.9333333333333332,5
705,כאן 11,Other_middle_standard,2.316666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 2)","('כאן 11', '2024-11-23', 2)",1,overnight,41,18,0.37324647917943765,0.370510720215342,0.3736914873008359,0.26666666666666666,3
706,כאן 11,Other_last_standard,2.683333333333333,3,2.5-3.5,2.0,"('כאן 11', '2024-11-23', 2)","('כאן 11', '2024-11-23', 2)",1,overnight,18,33,0.34689035887607805,0.34542061560774934,0.3463863990392231,0.20000000000000004,8
707,כאן 11,Other_middle_standard,1.7666666666666666,2,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 6)","('כאן 11', '2024-11-23', 6)",2,overnight,33,33,0.2290105915784035,0.20927927128646676,0.22560468631897201,0.3,13
708,כאן 11,Other_middle_standard,2.5833333333333335,3,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 8)","('כאן 11', '2024-11-23', 8)",2,overnight,33,18,0.16666666666666666,0.16605315214586738,0.1673046055068527,0.10000000000000002,2
709,כאן 11,Other_last_standard,2.6666666666666665,3,2.5-3.5,2.0,"('כאן 11', '2024-11-23', 8)","('כאן 11', '2024-11-23', 8)",3,overnight,18,33,0.16246857065900294,0.15210302807689086,0.16246857065900294,0.10000000000000002,7
711,כאן 11,Other_last_standard,2.1666666666666665,3,1.5-2.5,2.0,"('כאן 11', '2024-11-23', 11)","('כאן 11', '2024-11-23', 11)",4,overnight,18,30,0.8219178082191781,0.7781973894649953,0.8039831327502561,0.20000000000000004,2
712,כאן 11,Other_middle_standard,2.566666666666667,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 14)","('כאן 11', '2024-11-23', 14)",4,overnight,30,18,3.1343283582089554,3.2153679653679657,3.2376806443970625,0.7000000000000001,4
713,כאן 11,Other_last_standard,1.7666666666666666,2,1.5-2.5,2.0,"('כאן 11', '2024-11-23', 14)","('כאן 11', '2024-11-23', 14)",4,overnight,18,55,2.0338983050847457,2.1521854190514875,2.0948940013814354,0.4000000000000001,10
714,כאן 11,Other_last_standard,1.85,2,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 20)","('כאן 11', '2024-11-23', 20)",5,overnight,55,98,2.8725038402457757,2.8095238095238098,2.793130366900859,0.6,6
715,כאן 11,Other_middle_long,3.0,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 23)","('כאן 11', '2024-11-23', 23)",7,morning,98,8,0.913708108378637,0.9342667902724576,0.9148279292073044,0.5666666666666667,0
716,כאן 11,Other_last_standard,2.683333333333333,3,2.5-3.5,2.0,"('כאן 11', '2024-11-23', 23)","('כאן 11', '2024-11-23', 23)",7,morning,8,23,0.7472370264476084,0.7512912091637965,0.7569378794563139,0.5333333333333333,11
717,כאן 11,Other_middle_standard,2.9,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 26)","('כאן 11', '2024-11-23', 26)",8,morning,23,29,1.12408764807874,1.1539401365145026,1.1228351320775045,0.9,6
718,כאן 11,Other_first_standard,2.683333333333333,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 28)","('כאן 11', '2024-11-23', 28)",8,morning,29,17,1.0000081998130443,1.003655647512877,1.003655647512877,0.9333333333333332,8
719,כאן 11,Other_middle_standard,2.35,3,1.5-2.5,2.0,"('כאן 11', '2024-11-23', 28)","('כאן 11', '2024-11-23', 28)",8,morning,17,54,1.4709227499925175,1.473702259789868,1.473702259789868,1.2666666666666666,13
720,כאן 11,Other_last_standard,1.9166666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 33)","('כאן 11', '2024-11-23', 33)",9,morning,54,166,1.2347567322573776,1.1695087798279926,1.1692207385626174,1.2333333333333334,9
721,כאן 11,PrimeShow2_last_standard,2.9166666666666665,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 37)","('כאן 11', '2024-11-23', 37)",12,afternoon,166,29,0.7895801562354112,0.8497011916927647,0.784678312797233,0.6666666666666666,12
722,כאן 11,Other_first_standard,2.8666666666666667,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 41)","('כאן 11', '2024-11-23', 41)",13,afternoon,29,22,0.3379133245231154,0.32831272364904657,0.3389631561380699,0.26666666666666666,14
723,כאן 11,Other_last_standard,2.566666666666667,3,2.5-3.5,2.0,"('כאן 11', '2024-11-23', 41)","('כאן 11', '2024-11-23', 41)",13,afternoon,22,45,0.3764726725130658,0.3877148492533109,0.38612899114141874,0.26666666666666666,9
724,כאן 11,Other_middle_standard,2.466666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 44)","('כאן 11', '2024-11-23', 44)",14,afternoon,45,17,0.585014985014985,0.5818904141050102,0.5826260695825912,0.5333333333333333,11
725,כאן 11,Other_last_long,3.066666666666667,4,2.5-3.5,2.0,"('כאן 11', '2024-11-23', 44)","('כאן 11', '2024-11-23', 44)",14,afternoon,17,35,0.7134786117836965,0.7302347929977664,0.716762684033286,0.6999999999999998,0
726,כאן 11,Other_last_standard,2.8666666666666667,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 47)","('כאן 11', '2024-11-23', 47)",15,afternoon,35,26,1.4100793568999277,1.3802474940673877,1.4344499453481643,1.4666666666666668,8
727,כאן 11,Other_last_standard,1.9666666666666666,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 49)","('כאן 11', '2024-11-23', 49)",15,afternoon,26,32,2.3627684964200477,2.3208628014386607,2.454446360239973,3.2999999999999994,7
728,כאן 11,Other_first_standard,2.433333333333333,3,1.5-2.5,1.0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",16,afternoon,32,16,2.1996109531647465,2.22208525417982,2.213245250998408,2.4,11
729,כאן 11,Other_middle_standard,2.9166666666666665,4,2.5-3.5,2.0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",16,afternoon,16,23,1.0423525722860536,0.9733897251780559,1.027483390050235,1.2666666666666666,14
730,כאן 11,Other_middle_standard,2.566666666666667,4,2.5-3.5,3.0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",17,early_evening,23,29,1.3656324922258882,1.3428516599501057,1.3637267063479654,1.8666666666666665,10
731,כאן 11,Other_last_standard,2.5833333333333335,3,2.5-3.5,4.0,"('כאן 11', '2024-11-23', 51)","('כאן 11', '2024-11-23', 51)",17,early_evening,29,30,1.2951019335692977,1.2475428263824937,1.2690926705655394,2.5,12
732,כאן 11,News_first_standard,2.533333333333333,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 56)","('כאן 11', '2024-11-23', 56)",18,early_evening,30,191,1.9912790697674418,1.7611597675203319,1.995053176125128,4.566666666666667,14
733,כאן 11,News_last_short,0.8166666666666667,2,lt1.5,1.0,"('כאן 11', '2024-11-23', 59)","('כאן 11', '2024-11-23', 59)",21,late_evening,191,29,0.8754289925252818,0.9194279736798197,0.8919284228144551,4.033333333333334,13
734,כאן 11,PrimeShow2_last_long,3.5833333333333335,5,3.5-5,1.0,"('כאן 11', '2024-11-23', 61)","('כאן 11', '2024-11-23', 61)",21,late_evening,29,41,0.9144272691969301,0.8973480635049045,0.919537768535303,4.766666666666667,13
735,כאן 11,Other_middle_long,3.216666666666667,4,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 63)","('כאן 11', '2024-11-23', 63)",22,late_evening,41,13,0.633198763902529,0.6178361900981951,0.6352525353737764,2.2,13
736,כאן 11,Other_last_standard,1.95,3,1.5-2.5,2.0,"('כאן 11', '2024-11-23', 63)","('כאן 11', '2024-11-23', 63)",22,late_evening,13,44,0.8388080343496703,0.8745044348173519,0.8388935483595551,2.4666666666666663,14
737,כאן 11,PrimeShow1_middle_standard,2.6,3,2.5-3.5,1.0,"('כאן 11', '2024-11-23', 67)","('כאן 11', '2024-11-23', 67)",23,late_evening,44,27,0.7081545064377682,0.7130894507099779,0.7149275648190766,1.1,0
738,כאן 11,Other_first_standard,1.85,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 0)","('כאן 11', '2024-11-24', 0)",0,overnight,27,23,0.24658401050135895,0.25644635914679,0.24981637107335822,0.3,14
739,כאן 11,Other_middle_standard,2.8333333333333335,4,2.5-3.5,1.0,"('כאן 11', '2024-11-24', 1)","('כאן 11', '2024-11-24', 1)",0,overnight,23,36,0.4425274940195318,0.42538969837985646,0.444187213505038,0.4333333333333333,9
740,כאן 11,Other_last_standard,1.8166666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 3)","('כאן 11', '2024-11-24', 3)",1,overnight,36,26,1.2619195323250427,1.2519815988482732,1.2619195323250427,0.9,3
741,כאן 11,Other_middle_standard,2.4,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 5)","('כאן 11', '2024-11-24', 5)",1,overnight,26,46,1.0649006622516557,1.011865832009717,1.0570912531177432,0.5333333333333333,1
742,כאן 11,Other_last_standard,2.1333333333333333,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 7)","('כאן 11', '2024-11-24', 7)",2,overnight,46,35,1.2955445544554456,1.2471945629840366,1.3075780654988576,0.8666666666666667,4
743,כאן 11,Other_last_standard,2.65,4,2.5-3.5,1.0,"('כאן 11', '2024-11-24', 9)","('כאן 11', '2024-11-24', 9)",3,overnight,35,5,1.77315329179491,1.7003897807965418,1.82224690703789,1.0333333333333334,11
744,כאן 11,Other_middle_standard,2.066666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 12)","('כאן 11', '2024-11-24', 12)",3,overnight,36,13,1.6144144144144146,1.7171299678762366,1.6290262865605332,0.4000000000000001,10
745,כאן 11,Other_last_standard,1.85,3,1.5-2.5,2.0,"('כאן 11', '2024-11-24', 12)","('כאן 11', '2024-11-24', 12)",4,overnight,13,67,1.5789473684210529,1.5968814968814968,1.597744360902256,0.4000000000000001,10
746,כאן 11,Other_middle_standard,2.066666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 18)","('כאן 11', '2024-11-24', 18)",5,overnight,67,22,0.5002826455624647,0.4723037100949094,0.4849901056797609,0.10000000000000002,4
747,כאן 11,Other_first_standard,1.85,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 20)","('כאן 11', '2024-11-24', 20)",5,overnight,22,393,0.4918032786885247,0.4704585537918871,0.4870327993897788,0.10000000000000002,13
748,כאן 11,PrimeShow1_middle_standard,2.4166666666666665,4,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 26)","('כאן 11', '2024-11-24', 26)",12,afternoon,393,21,0.5710788890610576,0.5740933352209631,0.5740933352209631,0.5,3
749,כאן 11,PrimeShow1_last_standard,2.3,3,1.5-2.5,2.0,"('כאן 11', '2024-11-24', 26)","('כאן 11', '2024-11-24', 26)",12,afternoon,21,154,0.8683203137157264,0.9338133412254749,0.8624993244703848,0.7333333333333334,12
750,כאן 11,Other_middle_standard,1.8666666666666667,3,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 31)","('כאן 11', '2024-11-24', 31)",15,afternoon,154,28,1.1688311688311688,1.2072019682397674,1.1777985616151192,1.2,3
751,כאן 11,Other_last_standard,1.8666666666666667,3,1.5-2.5,2.0,"('כאן 11', '2024-11-24', 31)","('כאן 11', '2024-11-24', 31)",15,afternoon,28,25,0.6652037688470631,0.6595058174403262,0.6653451619425448,0.9333333333333332,3
752,כאן 11,News_first_standard,2.7333333333333334,4,2.5-3.5,1.0,"('כאן 11', '2024-11-24', 34)","('כאן 11', '2024-11-24', 34)",16,afternoon,25,6,0.917252734452105,0.9094272583323679,0.9495592164904805,1.0333333333333334,0
753,כאן 11,News_middle_standard,2.6166666666666667,4,2.5-3.5,2.0,"('כאן 11', '2024-11-24', 34)","('כאן 11', '2024-11-24', 34)",16,afternoon,6,49,0.9715447154471545,0.9794265549906256,0.9756658712299418,1.0666666666666667,9
754,כאן 11,Other_first_standard,2.4833333333333334,4,1.5-2.5,1.0,"('כאן 11', '2024-11-24', 37)","('כאן 11', '2024-11-24', 37)",17,early_evening,49,28,0.37670201732963093,0.3702829517670594,0.37670201732963093,0.5333333333333333,1
