channel,channel_name,program_type,break_position,break_length,daypart,date,hour,len_min,break_seconds,num_spots,shed,log_effect,observed_ratio,expected_ratio,ordinal,first_break,prog_key,cluster,start_min
קשת 12,Other_first_long,Other,first,long,early_evening,2024-11-01,18,6.35,381.0,13,0.13439101296635503,-0.13439101296635503,0.903954802259887,1.0339796506047227,1.0,1,"('קשת 12', '2024-11-01', 76)","('קשת 12', '2024-11-01', 76)",2024-11-01 18:30:00
קשת 12,Other_middle_long,Other,middle,long,early_evening,2024-11-01,19,8.05,483.0,17,0.12225034475040765,-0.12225034475040765,0.9246987951807228,1.0449438202247192,2.0,0,"('קשת 12', '2024-11-01', 76)","('קשת 12', '2024-11-01', 76)",2024-11-01 19:04:00
קשת 12,Other_first_short,Other,first,short,early_evening,2024-11-01,19,0.45,27.0,2,-0.10946050141557603,0.10946050141557603,1.2737430167597763,1.1416782416864124,1.0,1,"('קשת 12', '2024-11-01', 80)","('קשת 12', '2024-11-01', 80)",2024-11-01 19:52:00
קשת 12,News_middle_long,News,middle,long,late_evening,2024-11-01,20,10.116666666666667,607.0,22,-0.06305665440444952,0.06305665440444952,1.0424778761061946,0.9787723449001052,1.0,1,"('קשת 12', '2024-11-01', 81)","('קשת 12', '2024-11-01', 81)",2024-11-01 20:41:00
קשת 12,News_middle_long,News,middle,long,late_evening,2024-11-01,21,8.7,522.0,21,0.1908626431984615,-0.1908626431984615,0.8213660245183888,0.9940937130857069,2.0,0,"('קשת 12', '2024-11-01', 81)","('קשת 12', '2024-11-01', 81)",2024-11-01 21:12:00
קשת 12,News_last_long,News,last,long,late_evening,2024-11-01,21,9.0,540.0,18,0.1279661587186915,-0.1279661587186915,0.9049586776859506,1.0284986961380853,3.0,0,"('קשת 12', '2024-11-01', 81)","('קשת 12', '2024-11-01', 81)",2024-11-01 21:34:00
קשת 12,Other_middle_long,Other,middle,long,late_evening,2024-11-01,22,10.6,636.0,21,0.03243697738466865,-0.03243697738466865,0.8701594533029614,0.8988475581926062,1.0,1,"('קשת 12', '2024-11-01', 89)","('קשת 12', '2024-11-01', 89)",2024-11-01 22:24:00
קשת 12,Other_first_long,Other,first,long,late_evening,2024-11-01,22,9.2,552.0,17,0.28353702476202447,-0.28353702476202447,0.6289926289926289,0.8351877607788597,1.0,1,"('קשת 12', '2024-11-01', 91)","('קשת 12', '2024-11-01', 91)",2024-11-01 22:51:00
קשת 12,Other_middle_standard,Other,middle,standard,late_evening,2024-11-01,23,2.55,153.0,8,0.11361851995337027,-0.11361851995337027,0.8237704918032788,0.922890397672163,1.0,1,"('קשת 12', '2024-11-01', 92)","('קשת 12', '2024-11-01', 92)",2024-11-01 23:11:00
קשת 12,Other_middle_long,Other,middle,long,overnight,2024-11-02,0,4.266666666666667,256.0,10,-0.03852007559803319,0.03852007559803319,0.884297520661157,0.8508820286659314,3.0,0,"('קשת 12', '2024-11-02', 0)","('קשת 12', '2024-11-02', 0)",2024-11-02 00:34:00
קשת 12,Other_middle_standard,Other,middle,standard,overnight,2024-11-02,1,2.7666666666666666,166.0,6,-0.09332873402697088,0.09332873402697088,1.0416666666666667,0.9488479262672812,1.0,1,"('קשת 12', '2024-11-02', 3)","('קשת 12', '2024-11-02', 3)",2024-11-02 01:13:00
קשת 12,Other_first_standard,Other,first,standard,overnight,2024-11-02,4,1.6,96.0,2,-0.09440197344932548,0.09440197344932548,1.0285714285714285,0.9359145527369828,1.0,1,"('קשת 12', '2024-11-02', 14)","('קשת 12', '2024-11-02', 14)",2024-11-02 04:17:00
קשת 12,Other_first_short,Other,first,short,overnight,2024-11-02,4,1.1,66.0,2,0.03138631382067066,-0.03138631382067066,1.0,1.0318840579710145,2.0,0,"('קשת 12', '2024-11-02', 14)","('קשת 12', '2024-11-02', 14)",2024-11-02 04:32:00
קשת 12,Other_first_standard,Other,first,standard,overnight,2024-11-02,4,1.6833333333333333,101.0,2,-0.094754006263848,0.094754006263848,1.1666666666666667,1.0611961057023644,3.0,0,"('קשת 12', '2024-11-02', 14)","('קשת 12', '2024-11-02', 14)",2024-11-02 04:48:00
קשת 12,Other_middle_long,Other,middle,long,overnight,2024-11-02,5,3.4166666666666665,205.0,4,0.04251953718193995,-0.04251953718193995,0.9729729729729729,1.015235457063712,4.0,0,"('קשת 12', '2024-11-02', 14)","('קשת 12', '2024-11-02', 14)",2024-11-02 05:04:00
קשת 12,PrimeShow2_middle_long,PrimeShow2,middle,long,morning,2024-11-02,9,5.45,327.0,10,0.028807273116111615,-0.028807273116111615,0.9417475728155338,0.9692712906057945,4.0,0,"('קשת 12', '2024-11-02', 34)","('קשת 12', '2024-11-02', 34)",2024-11-02 09:40:00
קשת 12,PrimeShow1_middle_long,PrimeShow1,middle,long,morning,2024-11-02,11,4.783333333333333,287.0,8,-0.1333390970457336,0.1333390970457336,1.134453781512605,0.9928379588182633,4.0,0,"('קשת 12', '2024-11-02', 44)","('קשת 12', '2024-11-02', 44)",2024-11-02 11:37:00
קשת 12,Other_middle_long,Other,middle,long,afternoon,2024-11-02,12,4.816666666666666,289.0,11,-0.07292434780461984,0.07292434780461984,1.0869565217391304,1.0105121293800539,1.0,1,"('קשת 12', '2024-11-02', 50)","('קשת 12', '2024-11-02', 50)",2024-11-02 12:39:00
קשת 12,Other_first_short,Other,first,short,afternoon,2024-11-02,15,1.1166666666666667,67.0,4,0.08174091948159118,-0.08174091948159118,0.9517241379310345,1.0327868852459017,1.0,1,"('קשת 12', '2024-11-02', 62)","('קשת 12', '2024-11-02', 62)",2024-11-02 15:00:00
קשת 12,Other_last_long,Other,last,long,afternoon,2024-11-02,16,5.033333333333333,302.0,10,-0.10375530000135584,0.10375530000135584,1.2000000000000002,1.0817350250811448,4.0,0,"('קשת 12', '2024-11-02', 65)","('קשת 12', '2024-11-02', 65)",2024-11-02 16:43:00
קשת 12,Other_last_short,Other,last,short,early_evening,2024-11-02,17,0.6333333333333333,38.0,2,0.0657065478391568,-0.0657065478391568,0.9565217391304349,1.0214822771213747,3.0,0,"('קשת 12', '2024-11-02', 68)","('קשת 12', '2024-11-02', 68)",2024-11-02 17:09:00
קשת 12,News_last_long,News,last,long,early_evening,2024-11-02,17,4.55,273.0,8,0.02924654149315786,-0.02924654149315786,1.0105263157894737,1.0405171418677133,1.0,1,"('קשת 12', '2024-11-02', 69)","('קשת 12', '2024-11-02', 69)",2024-11-02 17:44:00
קשת 12,PrimeShow2_first_short,PrimeShow2,first,short,early_evening,2024-11-02,18,1.3166666666666667,79.0,6,-0.10376901289729283,0.10376901289729283,1.1490825688073396,1.0358215136142457,1.0,1,"('קשת 12', '2024-11-02', 71)","('קשת 12', '2024-11-02', 71)",2024-11-02 18:00:00
קשת 12,News_middle_long,News,middle,long,early_evening,2024-11-02,18,6.233333333333333,374.0,11,0.030437376800756876,-0.030437376800756876,0.9720430107526883,1.0020843202273804,1.0,1,"('קשת 12', '2024-11-02', 72)","('קשת 12', '2024-11-02', 72)",2024-11-02 18:33:00
קשת 12,PrimeShow2_first_long,PrimeShow2,first,long,early_evening,2024-11-02,19,8.683333333333334,521.0,22,0.041663612231106456,-0.041663612231106456,0.9258426966292135,0.9652314898216536,1.0,1,"('קשת 12', '2024-11-02', 74)","('קשת 12', '2024-11-02', 74)",2024-11-02 19:01:00
קשת 12,News_first_long,News,first,long,late_evening,2024-11-02,20,10.233333333333333,614.0,21,0.06261841414708098,-0.06261841414708098,0.9010416666666667,0.9592674455320493,1.0,1,"('קשת 12', '2024-11-02', 78)","('קשת 12', '2024-11-02', 78)",2024-11-02 20:26:00
קשת 12,News_middle_long,News,middle,long,late_evening,2024-11-02,20,10.4,624.0,21,0.13098731362839566,-0.13098731362839566,0.846153846153846,0.96457588560286,2.0,0,"('קשת 12', '2024-11-02', 78)","('קשת 12', '2024-11-02', 78)",2024-11-02 20:45:00
קשת 12,News_last_long,News,last,long,late_evening,2024-11-02,21,7.916666666666667,475.0,17,0.1753994990050974,-0.1753994990050974,0.8277777777777778,0.9864811655072844,3.0,0,"('קשת 12', '2024-11-02', 78)","('קשת 12', '2024-11-02', 78)",2024-11-02 21:12:00
קשת 12,Other_last_long,Other,last,long,late_evening,2024-11-02,22,9.433333333333334,566.0,28,-0.049510537840674405,0.049510537840674405,0.9528130671506355,0.906787555113954,1.0,1,"('קשת 12', '2024-11-02', 87)","('קשת 12', '2024-11-02', 87)",2024-11-02 22:43:00
קשת 12,Other_middle_long,Other,middle,long,late_evening,2024-11-02,23,6.283333333333333,377.0,20,0.31517231457750194,-0.31517231457750194,0.6629629629629629,0.9085877222408587,,0,,cd:קשת 12|2024-11-02,2024-11-02 23:54:00
קשת 12,Other_first_short,Other,first,short,overnight,2024-11-03,0,0.9833333333333333,59.0,5,-0.042860988067023445,0.042860988067023445,0.9880239520958084,0.9465709728867624,1.0,1,"('קשת 12', '2024-11-03', 1)","('קשת 12', '2024-11-03', 1)",2024-11-03 00:31:00
קשת 12,News_last_short,News,last,short,overnight,2024-11-03,1,1.4833333333333334,89.0,4,-0.13243694809924605,0.13243694809924605,1.1095890410958906,0.9719535783365572,3.0,0,"('קשת 12', '2024-11-03', 2)","('קשת 12', '2024-11-03', 2)",2024-11-03 01:21:00
קשת 12,News_last_short,News,last,short,overnight,2024-11-03,1,1.2,72.0,3,-0.004430004655908072,0.004430004655908072,0.9629629629629629,0.9587064676616914,4.0,0,"('קשת 12', '2024-11-03', 2)","('קשת 12', '2024-11-03', 2)",2024-11-03 01:25:00
קשת 12,Other_middle_standard,Other,middle,standard,overnight,2024-11-03,2,1.9,114.0,2,0.18510864023024115,-0.18510864023024115,0.8124999999999999,0.9777211966900066,1.0,1,"('קשת 12', '2024-11-03', 6)","('קשת 12', '2024-11-03', 6)",2024-11-03 02:09:00
קשת 12,Other_last_standard,Other,last,standard,overnight,2024-11-03,3,1.6333333333333333,98.0,2,0.08621004903191973,-0.08621004903191973,0.8918918918918919,0.9721936148300718,1.0,1,"('קשת 12', '2024-11-03', 8)","('קשת 12', '2024-11-03', 8)",2024-11-03 03:12:00
קשת 12,Other_first_short,Other,first,short,overnight,2024-11-03,3,1.2333333333333334,74.0,2,-0.030643066112085556,0.030643066112085556,1.0,0.9698216735253771,1.0,1,"('קשת 12', '2024-11-03', 11)","('קשת 12', '2024-11-03', 11)",2024-11-03 03:53:00
קשת 12,Other_middle_short,Other,middle,short,overnight,2024-11-03,4,1.45,87.0,2,0.21020304003847476,-0.21020304003847476,0.8000000000000002,0.9871428571428571,2.0,0,"('קשת 12', '2024-11-03', 11)","('קשת 12', '2024-11-03', 11)",2024-11-03 04:21:00
קשת 12,Other_first_standard,Other,first,standard,overnight,2024-11-03,5,1.8166666666666667,109.0,2,0.09114829675185121,-0.09114829675185121,1.2031250000000002,1.317940953822861,1.0,1,"('קשת 12', '2024-11-03', 19)","('קשת 12', '2024-11-03', 19)",2024-11-03 05:59:00
קשת 12,News_first_long,News,first,long,morning,2024-11-03,7,6.9,414.0,17,0.05982301361153193,-0.05982301361153193,0.9226519337016573,0.9795321637426899,3.0,0,"('קשת 12', '2024-11-03', 24)","('קשת 12', '2024-11-03', 24)",2024-11-03 07:23:00
קשת 12,News_middle_long,News,middle,long,morning,2024-11-03,7,6.883333333333334,413.0,19,0.05334312895334028,-0.05334312895334028,0.9631901840490799,1.0159648310967144,4.0,0,"('קשת 12', '2024-11-03', 24)","('קשת 12', '2024-11-03', 24)",2024-11-03 07:50:00
קשת 12,News_middle_long,News,middle,long,morning,2024-11-03,8,7.583333333333333,455.0,20,-0.16042656862628094,0.16042656862628094,1.1,0.936958405545927,7.0,0,"('קשת 12', '2024-11-03', 24)","('קשת 12', '2024-11-03', 24)",2024-11-03 08:22:00
קשת 12,News_last_long,News,last,long,morning,2024-11-03,8,7.833333333333333,470.0,19,0.2711956296063096,-0.2711956296063096,0.757062146892655,0.992910943730616,8.0,0,"('קשת 12', '2024-11-03', 24)","('קשת 12', '2024-11-03', 24)",2024-11-03 08:41:00
קשת 12,News_last_long,News,last,long,morning,2024-11-03,9,6.216666666666667,373.0,17,0.005267858431785993,-0.005267858431785993,0.9708029197080291,0.9759304657900599,11.0,0,"('קשת 12', '2024-11-03', 24)","('קשת 12', '2024-11-03', 24)",2024-11-03 09:20:00
קשת 12,Other_first_long,Other,first,long,morning,2024-11-03,9,5.85,351.0,13,0.05256879036552843,-0.05256879036552843,0.9448818897637795,0.995881949210707,1.0,1,"('קשת 12', '2024-11-03', 36)","('קשת 12', '2024-11-03', 36)",2024-11-03 09:53:00
קשת 12,News_last_short,News,last,short,afternoon,2024-11-03,15,1.1,66.0,5,-0.005655581790318059,0.005655581790318059,1.0045248868778278,0.9988597491448118,4.0,0,"('קשת 12', '2024-11-03', 54)","('קשת 12', '2024-11-03', 54)",2024-11-03 15:57:00
קשת 12,News_last_long,News,last,long,afternoon,2024-11-03,16,5.4,324.0,14,0.022476790141555368,-0.022476790141555368,1.0576923076923077,1.0817350250811448,1.0,1,"('קשת 12', '2024-11-03', 58)","('קשת 12', '2024-11-03', 58)",2024-11-03 16:43:00
קשת 12,Other_first_standard,Other,first,standard,early_evening,2024-11-03,17,2.5833333333333335,155.0,3,0.0668748662966604,-0.0668748662966604,0.9835616438356166,1.051586421122698,1.0,1,"('קשת 12', '2024-11-03', 63)","('קשת 12', '2024-11-03', 63)",2024-11-03 17:52:00
קשת 12,Other_first_long,Other,first,long,early_evening,2024-11-03,18,8.3,498.0,32,-0.06724132245285419,0.06724132245285419,1.0,0.9349695449659621,1.0,1,"('קשת 12', '2024-11-03', 68)","('קשת 12', '2024-11-03', 68)",2024-11-03 18:59:00
קשת 12,News_first_long,News,first,long,late_evening,2024-11-03,20,10.566666666666666,634.0,23,-0.02825551776870454,0.02825551776870454,0.9486692015209126,0.9222392168858979,1.0,1,"('קשת 12', '2024-11-03', 72)","('קשת 12', '2024-11-03', 72)",2024-11-03 20:23:00
קשת 12,News_middle_long,News,middle,long,late_evening,2024-11-03,20,10.233333333333333,614.0,21,0.03450771224656066,-0.03450771224656066,1.0,1.035110011368956,2.0,0,"('קשת 12', '2024-11-03', 72)","('קשת 12', '2024-11-03', 72)",2024-11-03 20:53:00
קשת 12,News_last_long,News,last,long,late_evening,2024-11-03,21,7.483333333333333,449.0,19,0.07853855062964837,-0.07853855062964837,0.9458204334365324,1.0230987437525327,3.0,0,"('קשת 12', '2024-11-03', 72)","('קשת 12', '2024-11-03', 72)",2024-11-03 21:14:00
קשת 12,Other_middle_long,Other,middle,long,late_evening,2024-11-03,22,9.383333333333333,563.0,30,0.03722958115756613,-0.03722958115756613,0.9579439252336448,0.9942799673140988,1.0,1,"('קשת 12', '2024-11-03', 81)","('קשת 12', '2024-11-03', 81)",2024-11-03 22:38:00
קשת 12,Other_first_long,Other,first,long,late_evening,2024-11-03,23,3.9166666666666665,235.0,16,1.1928180256334378,-1.1928180256334378,0.2907692307692307,0.9584792911601071,1.0,1,"('קשת 12', '2024-11-03', 85)","('קשת 12', '2024-11-03', 85)",2024-11-03 23:13:00
קשת 12,Other_last_standard,Other,last,standard,late_evening,2024-11-03,23,1.6833333333333333,101.0,5,-0.7020470137779742,0.7020470137779742,1.9788359788359788,0.9806514027732987,2.0,0,"('קשת 12', '2024-11-03', 85)","('קשת 12', '2024-11-03', 85)",2024-11-03 23:19:00
קשת 12,Other_first_long,Other,first,long,late_evening,2024-11-03,23,6.283333333333333,377.0,18,0.14222418514989846,-0.14222418514989846,0.71,0.8185128983308043,1.0,1,"('קשת 12', '2024-11-03', 87)","('קשת 12', '2024-11-03', 87)",2024-11-03 23:51:00
קשת 12,Other_first_short,Other,first,short,late_evening,2024-11-03,23,0.36666666666666664,22.0,3,-0.08549135589805204,0.08549135589805204,1.0938967136150235,1.004263997033741,2.0,0,"('קשת 12', '2024-11-03', 87)","('קשת 12', '2024-11-03', 87)",2024-11-03 23:59:00
קשת 12,PrimeShow1_first_short,PrimeShow1,first,short,overnight,2024-11-04,0,1.25,75.0,6,-0.07147449834235048,0.07147449834235048,1.0578947368421054,0.9849211788896505,1.0,1,"('קשת 12', '2024-11-04', 2)","('קשת 12', '2024-11-04', 2)",2024-11-04 00:19:00
קשת 12,Other_last_standard,Other,last,standard,overnight,2024-11-04,1,1.7166666666666666,103.0,3,0.1335533994246252,-0.1335533994246252,0.876543209876543,1.0017857142857145,1.0,1,"('קשת 12', '2024-11-04', 6)","('קשת 12', '2024-11-04', 6)",2024-11-04 01:49:00
קשת 12,Other_first_short,Other,first,short,overnight,2024-11-04,2,1.1833333333333333,71.0,2,0.19102775328714686,-0.19102775328714686,0.8000000000000002,0.968394437420986,1.0,1,"('קשת 12', '2024-11-04', 8)","('קשת 12', '2024-11-04', 8)",2024-11-04 02:07:00
קשת 12,Other_last_standard,Other,last,standard,overnight,2024-11-04,3,1.6,96.0,2,0.019434144825634325,-0.019434144825634325,0.9090909090909091,0.9269311064718162,2.0,0,"('קשת 12', '2024-11-04', 8)","('קשת 12', '2024-11-04', 8)",2024-11-04 03:30:00
קשת 12,Other_first_short,Other,first,short,overnight,2024-11-04,5,1.1833333333333333,71.0,2,0.00907550188286732,-0.00907550188286732,1.0714285714285714,1.0811965811965811,1.0,1,"('קשת 12', '2024-11-04', 16)","('קשת 12', '2024-11-04', 16)",2024-11-04 05:26:00
קשת 12,Other_middle_standard,Other,middle,standard,overnight,2024-11-04,5,2.783333333333333,167.0,4,0.09404382252238505,-0.09404382252238505,1.0,1.0986078886310904,2.0,0,"('קשת 12', '2024-11-04', 16)","('קשת 12', '2024-11-04', 16)",2024-11-04 05:39:00
קשת 12,News_middle_long,News,middle,long,morning,2024-11-04,7,7.533333333333333,452.0,20,0.04734023886963633,-0.04734023886963633,0.9890710382513661,1.03701989819528,5.0,0,"('קשת 12', '2024-11-04', 24)","('קשת 12', '2024-11-04', 24)",2024-11-04 07:50:00
קשת 12,News_middle_long,News,middle,long,morning,2024-11-04,8,6.966666666666667,418.0,25,-0.0035877550845763856,0.0035877550845763856,0.9322033898305083,0.9288648648648647,8.0,0,"('קשת 12', '2024-11-04', 24)","('קשת 12', '2024-11-04', 24)",2024-11-04 08:23:00
קשת 12,News_middle_short,News,middle,short,morning,2024-11-04,8,1.0,60.0,5,-0.04625215513817485,0.04625215513817485,1.0787878787878786,1.0300279329608941,9.0,0,"('קשת 12', '2024-11-04', 24)","('קשת 12', '2024-11-04', 24)",2024-11-04 08:32:00
קשת 12,News_last_long,News,last,long,morning,2024-11-04,8,7.7,462.0,22,0.01714254386445843,-0.01714254386445843,0.9396984924623116,0.9559461805555556,10.0,0,"('קשת 12', '2024-11-04', 24)","('קשת 12', '2024-11-04', 24)",2024-11-04 08:48:00
קשת 12,News_last_long,News,last,long,morning,2024-11-04,9,7.283333333333333,437.0,21,-0.008102624285877392,0.008102624285877392,0.9935897435897436,0.9855715871254163,13.0,0,"('קשת 12', '2024-11-04', 24)","('קשת 12', '2024-11-04', 24)",2024-11-04 09:22:00
קשת 12,Other_first_long,Other,first,long,morning,2024-11-04,9,7.166666666666667,430.0,16,0.25954460718164246,-0.25954460718164246,0.7615894039735099,0.9872785097682873,1.0,1,"('קשת 12', '2024-11-04', 36)","('קשת 12', '2024-11-04', 36)",2024-11-04 09:51:00
קשת 12,Other_last_long,Other,last,long,morning,2024-11-04,10,5.6,336.0,15,0.14355489649851272,-0.14355489649851272,0.8571428571428571,0.9894601542416455,4.0,0,"('קשת 12', '2024-11-04', 36)","('קשת 12', '2024-11-04', 36)",2024-11-04 10:44:00
קשת 12,Other_last_short,Other,last,short,morning,2024-11-04,10,0.4,24.0,3,0.08271108020984184,-0.08271108020984184,0.9019607843137254,0.9797349961028838,5.0,0,"('קשת 12', '2024-11-04', 36)","('קשת 12', '2024-11-04', 36)",2024-11-04 10:51:00
קשת 12,Other_middle_long,Other,middle,long,morning,2024-11-04,11,4.35,261.0,9,0.04346227733551016,-0.04346227733551016,0.9857142857142858,1.0295003010234798,3.0,0,"('קשת 12', '2024-11-04', 41)","('קשת 12', '2024-11-04', 41)",2024-11-04 11:25:00
קשת 12,Other_last_short,Other,last,short,morning,2024-11-04,11,1.2,72.0,3,-0.04806026011755279,0.04806026011755279,1.028985507246377,0.980701754385965,4.0,0,"('קשת 12', '2024-11-04', 41)","('קשת 12', '2024-11-04', 41)",2024-11-04 11:31:00
קשת 12,Other_middle_standard,Other,middle,standard,afternoon,2024-11-04,12,1.9666666666666666,118.0,5,0.0023998202069169736,-0.0023998202069169736,1.0447761194029854,1.0472864051585171,1.0,1,"('קשת 12', '2024-11-04', 46)","('קשת 12', '2024-11-04', 46)",2024-11-04 12:51:00
קשת 12,Other_last_long,Other,last,long,afternoon,2024-11-04,13,4.066666666666666,244.0,10,0.1966357202499721,-0.1966357202499721,0.8490566037735849,1.0335570469798658,4.0,0,"('קשת 12', '2024-11-04', 46)","('קשת 12', '2024-11-04', 46)",2024-11-04 13:38:00
