channel,channel_name,start_min,end_min,break_seconds,len_min,num_spots,program_type,break_position,break_length,ordinal,prog_key,gap_prev_min,gap_next_min,measured,title,shed
כאן 11,Other_last_standard,2024-11-27 16:38:00,2024-11-27 16:41:00,162.0,2.7,5,Other,last,standard,2.0,"('כאן 11', '2024-11-27', 48)",27.0,48.0,1,משחקי הכיס עם ליאל קייזר,-0.048072118921344636
כאן 11,News_middle_standard,2024-11-27 17:29:00,2024-11-27 17:32:00,166.0,2.7666666666666666,8,News,middle,standard,1.0,"('כאן 11', '2024-11-27', 51)",48.0,22.0,1,העולם היום,0.038146079386073235
כאן 11,News_last_standard,2024-11-27 17:54:00,2024-11-27 17:57:00,150.0,2.5,7,News,last,standard,2.0,"('כאן 11', '2024-11-27', 51)",22.0,28.0,1,העולם היום,0.2310149514521585
כאן 11,News_middle_standard,2024-11-27 18:25:00,2024-11-27 18:27:00,157.0,2.6166666666666667,8,News,middle,standard,1.0,"('כאן 11', '2024-11-27', 55)",28.0,10.0,1,כאן בשש,0.025117599531291352
כאן 11,News_last_standard,2024-11-27 18:37:00,2024-11-27 18:39:00,149.0,2.4833333333333334,8,News,last,standard,2.0,"('כאן 11', '2024-11-27', 55)",10.0,170.0,1,כאן בשש,0.1227786008482604
כאן 11,News_last_short,2024-11-27 21:29:00,2024-11-27 21:30:00,26.0,0.43333333333333335,3,News,last,short,1.0,"('כאן 11', '2024-11-27', 59)",170.0,0.0,0,,
כאן 11,News_last_short,2024-11-27 21:30:00,2024-11-27 21:30:00,35.0,0.5833333333333334,3,News,last,short,2.0,"('כאן 11', '2024-11-27', 59)",0.0,14.0,0,,
כאן 11,PrimeShow2_first_long,2024-11-27 21:44:00,2024-11-27 21:47:00,215.0,3.5833333333333335,12,PrimeShow2,first,long,1.0,"('כאן 11', '2024-11-27', 61)",14.0,36.0,1,המרדף - שעשועון עונה 8,0.14467987953828854
כאן 11,PrimeShow2_last_long,2024-11-27 22:23:00,2024-11-27 22:27:00,198.0,3.3,10,PrimeShow2,last,long,2.0,"('כאן 11', '2024-11-27', 61)",36.0,22.0,1,המרדף - שעשועון עונה 8,-0.06633503323476868
כאן 11,Other_middle_long,2024-11-27 22:49:00,2024-11-27 22:53:00,206.0,3.433333333333333,11,Other,middle,long,1.0,"('כאן 11', '2024-11-27', 64)",22.0,48.0,1,סיפורים מהכורסה עונה 4,0.034024142761011206
כאן 11,News_last_standard,2024-11-27 23:41:00,2024-11-27 23:43:00,135.0,2.25,6,News,last,standard,1.0,"('כאן 11', '2024-11-27', 67)",48.0,2.0,1,חדשות הלילה עם עקיבא נוביק,-0.07527492223414323
כאן 11,PrimeShow2_first_short,2024-11-27 23:45:00,2024-11-27 23:46:00,34.0,0.5666666666666667,5,PrimeShow2,first,short,1.0,"('כאן 11', '2024-11-27', 69)",2.0,23.0,1,,-0.032505570404931294
כאן 11,Other_first_standard,2024-11-28 00:09:00,2024-11-28 00:11:00,112.0,1.8666666666666667,4,Other,first,standard,1.0,"('כאן 11', '2024-11-28', 0)",23.0,25.0,1,טהרן עונה 2 ש.ח,-0.16821627428577263
כאן 11,Other_middle_long,2024-11-28 00:36:00,2024-11-28 00:39:00,213.0,3.55,5,Other,middle,long,1.0,"('כאן 11', '2024-11-28', 1)",25.0,32.0,1,טהרן עונה 2 ש.ח,0.1849232826602682
כאן 11,Other_last_standard,2024-11-28 01:11:00,2024-11-28 01:12:00,96.0,1.6,3,Other,last,standard,1.0,"('כאן 11', '2024-11-28', 3)",32.0,33.0,1,צליל מכוון ש.ח,0.4826129136716342
כאן 11,Other_middle_standard,2024-11-28 01:45:00,2024-11-28 01:47:00,116.0,1.9333333333333333,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 5)",33.0,18.0,1,חברים מופלאים ש.ח,-0.054311989353739605
כאן 11,Other_first_standard,2024-11-28 02:05:00,2024-11-28 02:08:00,137.0,2.283333333333333,3,Other,first,standard,1.0,"('כאן 11', '2024-11-28', 7)",18.0,36.0,1,המרדף - שעשועון עונה 8 ש.ח,-0.0006289967709212502
כאן 11,Other_last_standard,2024-11-28 02:44:00,2024-11-28 02:46:00,96.0,1.6,3,Other,last,standard,2.0,"('כאן 11', '2024-11-28', 7)",36.0,23.0,1,המרדף - שעשועון עונה 8 ש.ח,0.947908839264619
כאן 11,Other_middle_standard,2024-11-28 03:09:00,2024-11-28 03:12:00,156.0,2.6,4,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 11)",23.0,49.0,1,סיפורים מהכורסה עונה 4 ש.ח,-0.21245323337704825
כאן 11,Other_middle_standard,2024-11-28 04:01:00,2024-11-28 04:03:00,119.0,1.9833333333333334,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 15)",49.0,14.0,0,,
כאן 11,Other_last_standard,2024-11-28 04:17:00,2024-11-28 04:20:00,178.0,2.966666666666667,4,Other,last,standard,2.0,"('כאן 11', '2024-11-28', 15)",14.0,53.0,1,הטיול הגדול - The Great Way ש.ח,-0.15415067982725822
כאן 11,Other_middle_standard,2024-11-28 05:13:00,2024-11-28 05:15:00,125.0,2.0833333333333335,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 19)",53.0,23.0,0,,
כאן 11,Other_last_standard,2024-11-28 05:38:00,2024-11-28 05:40:00,124.0,2.066666666666667,3,Other,last,standard,2.0,"('כאן 11', '2024-11-28', 19)",23.0,404.0,0,,
כאן 11,PrimeShow2_middle_standard,2024-11-28 12:24:00,2024-11-28 12:26:00,138.0,2.3,3,PrimeShow2,middle,standard,1.0,"('כאן 11', '2024-11-28', 28)",404.0,16.0,1,חברים מופלאים ש.ח,0.0580921814233243
כאן 11,PrimeShow2_last_standard,2024-11-28 12:42:00,2024-11-28 12:44:00,133.0,2.216666666666667,3,PrimeShow2,last,standard,2.0,"('כאן 11', '2024-11-28', 28)",16.0,47.0,1,חברים מופלאים ש.ח,0.38566248081198445
כאן 11,Other_middle_standard,2024-11-28 13:31:00,2024-11-28 13:33:00,138.0,2.3,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 33)",47.0,15.0,1,הטיול הגדול - The Great Way ש.ח,-0.2798516566852531
כאן 11,Other_last_standard,2024-11-28 13:48:00,2024-11-28 13:50:00,133.0,2.216666666666667,4,Other,last,standard,2.0,"('כאן 11', '2024-11-28', 33)",15.0,38.0,1,הטיול הגדול - The Great Way ש.ח,-0.7913105439992855
כאן 11,PrimeShow1_last_short,2024-11-28 14:28:00,2024-11-28 14:30:00,88.0,1.4666666666666666,2,PrimeShow1,last,short,1.0,"('כאן 11', '2024-11-28', 37)",38.0,43.0,1,הבלתי חשובים ש.ח,0.7213843507415553
כאן 11,Other_first_short,2024-11-28 15:13:00,2024-11-28 15:13:00,12.0,0.2,2,Other,first,short,1.0,"('כאן 11', '2024-11-28', 45)",43.0,21.0,1,בואו לאכול איתי 6 ש.ח,-0.06345097345017224
כאן 11,Other_middle_standard,2024-11-28 15:34:00,2024-11-28 15:36:00,160.0,2.6666666666666665,7,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 46)",21.0,38.0,1,סיפורים מהכורסה עונה 2 ש.ח,0.07534714227155825
כאן 11,Other_first_standard,2024-11-28 16:14:00,2024-11-28 16:16:00,141.0,2.35,5,Other,first,standard,1.0,"('כאן 11', '2024-11-28', 49)",38.0,25.0,1,משחקי הכיס עם ליאל קייזר,0.1843037179979458
כאן 11,Other_last_short,2024-11-28 16:41:00,2024-11-28 16:42:00,83.0,1.3833333333333333,2,Other,last,short,2.0,"('כאן 11', '2024-11-28', 49)",25.0,30.0,1,משחקי הכיס עם ליאל קייזר,0.06391584010436707
כאן 11,News_first_standard,2024-11-28 17:12:00,2024-11-28 17:14:00,93.0,1.55,6,News,first,standard,1.0,"('כאן 11', '2024-11-28', 52)",30.0,17.0,1,העולם היום,-0.24492651407233013
כאן 11,News_middle_short,2024-11-28 17:31:00,2024-11-28 17:32:00,51.0,0.85,2,News,middle,short,2.0,"('כאן 11', '2024-11-28', 52)",17.0,1.0,0,,
כאן 11,News_middle_short,2024-11-28 17:33:00,2024-11-28 17:34:00,58.0,0.9666666666666667,5,News,middle,short,3.0,"('כאן 11', '2024-11-28', 52)",1.0,38.0,0,,
כאן 11,News_first_standard,2024-11-28 18:12:00,2024-11-28 18:15:00,131.0,2.183333333333333,6,News,first,standard,1.0,"('כאן 11', '2024-11-28', 56)",38.0,20.0,1,כאן בשש,0.37861162548659877
כאן 11,News_last_short,2024-11-28 18:35:00,2024-11-28 18:36:00,61.0,1.0166666666666666,2,News,last,short,2.0,"('כאן 11', '2024-11-28', 56)",20.0,0.0,0,,
כאן 11,News_last_short,2024-11-28 18:36:00,2024-11-28 18:37:00,59.0,0.9833333333333333,4,News,last,short,3.0,"('כאן 11', '2024-11-28', 56)",0.0,170.0,0,,
כאן 11,News_last_short,2024-11-28 21:27:00,2024-11-28 21:27:00,12.0,0.2,2,News,last,short,1.0,"('כאן 11', '2024-11-28', 60)",170.0,2.0,1,חדשות הערב,-0.1317542000336259
כאן 11,News_last_short,2024-11-28 21:29:00,2024-11-28 21:29:00,12.0,0.2,2,News,last,short,2.0,"('כאן 11', '2024-11-28', 60)",2.0,29.0,1,חדשות הערב,-0.247426204548705
כאן 11,Other_last_standard,2024-11-28 21:58:00,2024-11-28 22:00:00,166.0,2.7666666666666666,3,Other,last,standard,1.0,"('כאן 11', '2024-11-28', 63)",29.0,1.0,0,,
כאן 11,Other_last_short,2024-11-28 22:01:00,2024-11-28 22:01:00,33.0,0.55,4,Other,last,short,2.0,"('כאן 11', '2024-11-28', 63)",1.0,31.0,0,,
כאן 11,Other_last_long,2024-11-28 22:32:00,2024-11-28 22:36:00,202.0,3.3666666666666667,11,Other,last,long,1.0,"('כאן 11', '2024-11-28', 65)",31.0,20.0,1,מה שתגידו 4,0.03459941131170241
כאן 11,Other_middle_short,2024-11-28 22:56:00,2024-11-28 22:57:00,59.0,0.9833333333333333,3,Other,middle,short,1.0,"('כאן 11', '2024-11-28', 68)",20.0,20.0,1,קובץ פרומו/פרסומות,0.14172815982870143
כאן 11,News_middle_standard,2024-11-28 23:17:00,2024-11-28 23:19:00,125.0,2.0833333333333335,3,News,middle,standard,1.0,"('כאן 11', '2024-11-28', 69)",20.0,35.0,1,חדשות הלילה עם עקיבא נוביק,0.3191595981615982
כאן 11,Other_middle_standard,2024-11-28 23:54:00,2024-11-28 23:56:00,93.0,1.55,2,Other,middle,standard,1.0,"('כאן 11', '2024-11-28', 72)",35.0,0.0,0,,
כאן 11,Other_middle_short,2024-11-28 23:56:00,2024-11-28 23:57:00,53.0,0.8833333333333333,3,Other,middle,short,2.0,"('כאן 11', '2024-11-28', 72)",0.0,25.0,0,,
כאן 11,Other_last_standard,2024-11-29 00:22:00,2024-11-29 00:24:00,103.0,1.7166666666666666,4,Other,last,standard,1.0,"('כאן 11', '2024-11-29', 0)",25.0,47.0,1,מי זאת? ש.ח,0.041407620189605886
כאן 11,Other_last_standard,2024-11-29 01:11:00,2024-11-29 01:14:00,147.0,2.45,4,Other,last,standard,1.0,"('כאן 11', '2024-11-29', 2)",47.0,37.0,1,חברים מופלאים ש.ח,-0.0619065558808288
כאן 11,Other_last_short,2024-11-29 01:51:00,2024-11-29 01:52:00,69.0,1.15,2,Other,last,short,1.0,"('כאן 11', '2024-11-29', 5)",37.0,9.0,1,חברים מופלאים ש.ח,0.2031442269335631
כאן 11,Other_first_standard,2024-11-29 02:01:00,2024-11-29 02:03:00,129.0,2.15,2,Other,first,standard,1.0,"('כאן 11', '2024-11-29', 7)",9.0,40.0,1,חברים מופלאים ש.ח,0.44840155487870825
כאן 11,Other_last_standard,2024-11-29 02:43:00,2024-11-29 02:45:00,95.0,1.5833333333333333,3,Other,last,standard,1.0,"('כאן 11', '2024-11-29', 9)",40.0,31.0,1,זהו זה עונה 7 ש.ח,-0.04747235154735539
כאן 11,Other_last_standard,2024-11-29 03:16:00,2024-11-29 03:18:00,126.0,2.1,3,Other,last,standard,1.0,"('כאן 11', '2024-11-29', 11)",31.0,41.0,1,מה שתגידו 4 ש.ח,-0.010986079343570487
כאן 11,Other_middle_standard,2024-11-29 03:59:00,2024-11-29 04:01:00,95.0,1.5833333333333333,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-29', 15)",41.0,14.0,1,הטיול הגדול - The Great Way ש.ח,-0.03233538064293635
כאן 11,Other_last_short,2024-11-29 04:15:00,2024-11-29 04:16:00,68.0,1.1333333333333333,2,Other,last,short,2.0,"('כאן 11', '2024-11-29', 15)",14.0,55.0,1,הטיול הגדול - The Great Way ש.ח,-0.3893147179955925
כאן 11,Other_middle_standard,2024-11-29 05:11:00,2024-11-29 05:13:00,104.0,1.7333333333333334,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-29', 19)",55.0,24.0,1,טיול אחרי צבא ש.ח,-0.006042314455962474
כאן 11,Other_last_standard,2024-11-29 05:37:00,2024-11-29 05:39:00,115.0,1.9166666666666667,2,Other,last,standard,2.0,"('כאן 11', '2024-11-29', 19)",24.0,514.0,1,טיול אחרי צבא ש.ח,0.03836086787244637
כאן 11,PrimeShow2_middle_short,2024-11-29 14:13:00,2024-11-29 14:14:00,87.0,1.45,2,PrimeShow2,middle,short,1.0,"('כאן 11', '2024-11-29', 43)",514.0,62.0,1,זהו זה עונה 7 ש.ח,0.3504053309251371
כאן 11,Other_last_short,2024-11-29 15:16:00,2024-11-29 15:17:00,75.0,1.25,2,Other,last,short,1.0,"('כאן 11', '2024-11-29', 45)",62.0,35.0,1,המרדף - שעשועון עונה 8 ש.ח,-0.21111750443393557
כאן 11,Other_last_standard,2024-11-29 15:52:00,2024-11-29 15:54:00,129.0,2.15,6,Other,last,standard,1.0,"('כאן 11', '2024-11-29', 49)",35.0,24.0,1,פגישה עם רוני קובן עונה 9 ש.ח,-0.3041624010077789
כאן 11,Other_first_short,2024-11-29 16:18:00,2024-11-29 16:20:00,72.0,1.2,4,Other,first,short,1.0,"('כאן 11', '2024-11-29', 51)",24.0,23.0,1,סוכן תרבות,0.2571852866306899
כאן 11,Other_last_standard,2024-11-29 16:43:00,2024-11-29 16:45:00,110.0,1.8333333333333333,4,Other,last,standard,2.0,"('כאן 11', '2024-11-29', 51)",23.0,49.0,1,סוכן תרבות,-0.04043531379521285
כאן 11,Other_first_short,2024-11-29 17:34:00,2024-11-29 17:34:00,24.0,0.4,4,Other,first,short,1.0,"('כאן 11', '2024-11-29', 54)",49.0,15.0,1,שרון ואורי,0.11618271640652905
כאן 11,Other_first_short,2024-11-29 17:49:00,2024-11-29 17:51:00,83.0,1.3833333333333333,5,Other,first,short,2.0,"('כאן 11', '2024-11-29', 54)",15.0,59.0,1,שרון ואורי,0.2437576916935954
כאן 11,Other_middle_standard,2024-11-29 18:50:00,2024-11-29 18:52:00,130.0,2.1666666666666665,5,Other,middle,standard,3.0,"('כאן 11', '2024-11-29', 54)",59.0,16.0,1,שרון ואורי,-0.056435587782268676
כאן 11,Other_last_short,2024-11-29 19:08:00,2024-11-29 19:08:00,53.0,0.8833333333333333,4,Other,last,short,4.0,"('כאן 11', '2024-11-29', 54)",16.0,26.0,1,שרון ואורי,0.0055163042829846215
כאן 11,Other_last_short,2024-11-29 19:34:00,2024-11-29 19:34:00,18.0,0.3,3,Other,last,short,5.0,"('כאן 11', '2024-11-29', 54)",26.0,142.0,1,שרון ואורי,0.0019336739673939812
כאן 11,News_last_short,2024-11-29 21:56:00,2024-11-29 21:56:00,12.0,0.2,2,News,last,short,1.0,"('כאן 11', '2024-11-29', 60)",142.0,2.0,1,חדשות כאן - שישי,0.06660980511472239
כאן 11,News_last_short,2024-11-29 21:58:00,2024-11-29 21:58:00,12.0,0.2,2,News,last,short,2.0,"('כאן 11', '2024-11-29', 60)",2.0,36.0,1,חדשות כאן - שישי,-0.2794089063199342
כאן 11,Other_middle_standard,2024-11-29 22:34:00,2024-11-29 22:36:00,115.0,1.9166666666666667,6,Other,middle,standard,1.0,"('כאן 11', '2024-11-29', 63)",36.0,15.0,1,ערב עם שי שטרן עונה 4,-0.06611747218108865
כאן 11,Other_last_short,2024-11-29 22:51:00,2024-11-29 22:52:00,85.0,1.4166666666666667,6,Other,last,short,2.0,"('כאן 11', '2024-11-29', 63)",15.0,23.0,1,ערב עם שי שטרן עונה 4,-0.09584149370900072
כאן 11,Other_middle_long,2024-11-29 23:15:00,2024-11-29 23:18:00,185.0,3.0833333333333335,5,Other,middle,long,1.0,"('כאן 11', '2024-11-29', 66)",23.0,13.0,1,קופה ראשית עונה 5 ש.ח,-0.040591074915404035
כאן 11,PrimeShow1_first_short,2024-11-29 23:31:00,2024-11-29 23:32:00,12.0,0.2,2,PrimeShow1,first,short,1.0,"('כאן 11', '2024-11-29', 69)",13.0,40.0,1,,-0.017992755866390722
כאן 11,Other_first_standard,2024-11-30 00:12:00,2024-11-30 00:15:00,141.0,2.35,5,Other,first,standard,1.0,"('כאן 11', '2024-11-30', 0)",40.0,32.0,1,,0.07781518089726656
כאן 11,Other_last_standard,2024-11-30 00:47:00,2024-11-30 00:49:00,154.0,2.566666666666667,4,Other,last,standard,1.0,"('כאן 11', '2024-11-30', 1)",32.0,41.0,1,מה שתגידו 4 ש.ח,0.002604237341201618
כאן 11,Other_middle_short,2024-11-30 01:30:00,2024-11-30 01:31:00,60.0,1.0,2,Other,middle,short,1.0,"('כאן 11', '2024-11-30', 4)",41.0,13.0,1,ערב עם שי שטרן עונה 4 ש.ח,0.16350528499447847
כאן 11,Other_last_short,2024-11-30 01:44:00,2024-11-30 01:45:00,69.0,1.15,2,Other,last,short,2.0,"('כאן 11', '2024-11-30', 4)",13.0,26.0,1,ערב עם שי שטרן עונה 4 ש.ח,-0.049007579106694496
כאן 11,Other_middle_standard,2024-11-30 02:11:00,2024-11-30 02:13:00,117.0,1.95,2,Other,middle,standard,1.0,"('כאן 11', '2024-11-30', 8)",26.0,31.0,1,חברים מופלאים ש.ח,0.8315608981968374
כאן 11,Other_middle_standard,2024-11-30 02:44:00,2024-11-30 02:46:00,134.0,2.2333333333333334,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-30', 10)",31.0,18.0,1,חברים מופלאים ש.ח,-0.05061999084650822
כאן 11,Other_last_standard,2024-11-30 03:04:00,2024-11-30 03:07:00,159.0,2.65,3,Other,last,standard,2.0,"('כאן 11', '2024-11-30', 10)",18.0,35.0,1,חברים מופלאים ש.ח,0.16079032059715703
כאן 11,Other_middle_standard,2024-11-30 03:42:00,2024-11-30 03:44:00,127.0,2.1166666666666667,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-30', 13)",35.0,15.0,1,חברים מופלאים ש.ח,-0.1163635890021576
כאן 11,Other_last_standard,2024-11-30 03:59:00,2024-11-30 04:01:00,125.0,2.0833333333333335,2,Other,last,standard,2.0,"('כאן 11', '2024-11-30', 13)",15.0,72.0,1,חברים מופלאים ש.ח,-0.03233538064293635
כאן 11,Other_middle_standard,2024-11-30 05:13:00,2024-11-30 05:15:00,118.0,1.9666666666666666,3,Other,middle,standard,1.0,"('כאן 11', '2024-11-30', 19)",72.0,12.0,0,,
כאן 11,Other_last_standard,2024-11-30 05:27:00,2024-11-30 05:29:00,115.0,1.9166666666666667,2,Other,last,standard,2.0,"('כאן 11', '2024-11-30', 19)",12.0,9.0,1,אנחנו על המפית ש.ח,-0.12048939725412659
כאן 11,Other_middle_short,2024-11-30 05:38:00,2024-11-30 05:39:00,75.0,1.25,2,Other,middle,short,,,9.0,194.0,1,,0.449428231529281
כאן 11,Other_middle_short,2024-11-30 08:53:00,2024-11-30 08:54:00,74.0,1.2333333333333334,2,Other,middle,short,1.0,"('כאן 11', '2024-11-30', 30)",194.0,218.0,0,,
כאן 11,PrimeShow1_last_short,2024-11-30 12:32:00,2024-11-30 12:34:00,69.0,1.15,2,PrimeShow1,last,short,1.0,"('כאן 11', '2024-11-30', 36)",218.0,54.0,1,שלושה שירים שלושה סיפורים ש.ח,0.2811843237942609
כאן 11,Other_last_short,2024-11-30 13:28:00,2024-11-30 13:30:00,73.0,1.2166666666666666,2,Other,last,short,1.0,"('כאן 11', '2024-11-30', 39)",54.0,115.0,1,סוכן תרבות ש.ח,-0.239525621865027
כאן 11,Other_last_short,2024-11-30 15:25:00,2024-11-30 15:26:00,85.0,1.4166666666666667,4,Other,last,short,1.0,"('כאן 11', '2024-11-30', 47)",115.0,61.0,1,זהו זה עונה 7 ש.ח,0.0897024752492895
כאן 11,Other_first_short,2024-11-30 16:27:00,2024-11-30 16:28:00,52.0,0.8666666666666667,4,Other,first,short,1.0,"('כאן 11', '2024-11-30', 51)",61.0,36.0,1,שבת בארבע,-0.08645380797602122
כאן 11,Other_middle_short,2024-11-30 17:04:00,2024-11-30 17:05:00,68.0,1.1333333333333333,5,Other,middle,short,2.0,"('כאן 11', '2024-11-30', 51)",36.0,25.0,1,שבת בארבע,0.04669272799198222
כאן 11,Other_last_standard,2024-11-30 17:30:00,2024-11-30 17:32:00,101.0,1.6833333333333333,5,Other,last,standard,3.0,"('כאן 11', '2024-11-30', 51)",25.0,28.0,1,שבת בארבע,0.25311237813110576
כאן 11,Other_last_short,2024-11-30 18:00:00,2024-11-30 18:00:00,30.0,0.5,5,Other,last,short,1.0,"('כאן 11', '2024-11-30', 56)",28.0,207.0,1,קובץ פרומו/פרסומות,-0.11113668705218621
כאן 11,News_last_standard,2024-11-30 21:27:00,2024-11-30 21:28:00,91.0,1.5166666666666666,5,News,last,standard,1.0,"('כאן 11', '2024-11-30', 59)",207.0,32.0,1,חדשות כאן - שבת,0.001208115841785845
כאן 11,PrimeShow2_last_standard,2024-11-30 22:00:00,2024-11-30 22:02:00,129.0,2.15,6,PrimeShow2,last,standard,1.0,"('כאן 11', '2024-11-30', 61)",32.0,55.0,1,פגישה עם רוני קובן עונה 9,0.08423311733636138
כאן 11,Other_last_standard,2024-11-30 22:57:00,2024-11-30 23:00:00,150.0,2.5,7,Other,last,standard,1.0,"('כאן 11', '2024-11-30', 63)",55.0,48.0,1,האטום ואני,0.08494555309793227
כאן 11,PrimeShow1_middle_standard,2024-11-30 23:48:00,2024-11-30 23:50:00,149.0,2.4833333333333334,7,PrimeShow1,middle,standard,1.0,"('כאן 11', '2024-11-30', 66)",48.0,,1,המסע הארוך הביתה,0.033706363634347564
עכשיו 14,Other_middle_standard,2024-11-01 02:37:00,2024-11-01 02:39:00,101.0,1.6833333333333333,4,Other,middle,standard,1.0,"('עכשיו 14', '2024-11-01', 1)",,89.0,1,הפטריוטים ש.ח,0.3020938511130843
עכשיו 14,Other_first_short,2024-11-01 04:08:00,2024-11-01 04:09:00,52.0,0.8666666666666667,2,Other,first,short,1.0,"('עכשיו 14', '2024-11-01', 6)",89.0,138.0,1,,-0.02259983191724069
עכשיו 14,PrimeShow1_middle_short,2024-11-01 06:27:00,2024-11-01 06:28:00,81.0,1.35,2,PrimeShow1,middle,short,1.0,"('עכשיו 14', '2024-11-01', 11)",138.0,62.0,1,ישראל הבוקר - כותרות,-0.2665047351644107
עכשיו 14,Other_first_short,2024-11-01 07:30:00,2024-11-01 07:32:00,81.0,1.35,2,Other,first,short,1.0,"('עכשיו 14', '2024-11-01', 13)",62.0,1.0,0,,
עכשיו 14,Other_first_short,2024-11-01 07:33:00,2024-11-01 07:33:00,35.0,0.5833333333333334,2,Other,first,short,2.0,"('עכשיו 14', '2024-11-01', 13)",1.0,76.0,0,,
עכשיו 14,Other_last_long,2024-11-01 08:49:00,2024-11-01 08:53:00,255.0,4.25,6,Other,last,long,3.0,"('עכשיו 14', '2024-11-01', 13)",76.0,63.0,1,ישראל הבוקר,-0.053762946203269844
עכשיו 14,Other_first_standard,2024-11-01 09:56:00,2024-11-01 09:57:00,95.0,1.5833333333333333,2,Other,first,standard,1.0,"('עכשיו 14', '2024-11-01', 16)",63.0,2.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מאוחרת ע.14,-0.002253522080443279
עכשיו 14,Other_first_short,2024-11-01 09:59:00,2024-11-01 09:59:00,52.0,0.8666666666666667,2,Other,first,short,2.0,"('עכשיו 14', '2024-11-01', 16)",2.0,48.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מאוחרת ע.14,0.07787975583545402
עכשיו 14,Other_middle_standard,2024-11-01 10:47:00,2024-11-01 10:49:00,111.0,1.85,3,Other,middle,standard,3.0,"('עכשיו 14', '2024-11-01', 16)",48.0,64.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - בוקר מאוחרת ע.14,0.028016448736909214
